Name,Northing,Easting,Elevation,Temp
1,252008,2355501,4050,0
2,252008,2355501,4000,0
3,252009,2355501,3911,0
4,252011,2355505,3747,0
5,252011,2355508,3660,0
6,252012,2355511,3560,0
7,252012,2355511,3550,0
8,252012,2355514,3450,0
9,252013,2355517,3325,0
10,252014,2355520,3199,0
11,252013,2355524,3075,0
12,252013,2355524,3050,0
13,252013,2355525,3000,0
14,252013,2355526,2950,0
15,252011,2355528,2825,0
16,252011,2355529,2698,0
17,252012,2355529,2550,0
18,252012,2355528,2535,0
19,252011,2355527,2455,0
20,252010,2355525,2327,0
21,252008,2355522,2172,0
22,252007,2355519,2051,0
23,252007,2355517,2000,0
24,252009,2355510,1796,0
25,252014,2355505,1608,0
26,252016,2355504,1559,0
27,252016,2355504,1551,0
28,252017,2355504,1528,0
29,252018,2355505,1496,0
30,252018,2355507,1465,0
31,252019,2355508,1434,0
32,252020,2355510,1403,0
33,252021,2355513,1373,0
34,252021,2355515,1343,0
35,252020,2355523,1271,0
36,252018,2355530,1215,0
37,252018,2355534,1193,0
38,252017,2355540,1158,0
39,252017,2355546,1128,0
40,252019,2355562,1055,0
41,252021,2355574,1003,0
42,252022,2355575,1000,0
43,252027,2355598,912,0
44,252036,2355635,793,0
45,252044,2355665,706,0
46,252053,2355708,588,0
47,252054,2355711,580,0
48,252063,2355753,473,0
49,252072,2355798,358,0
50,252079,2355832,273,0
51,252089,2355879,154,0
52,252092,2355895,116,0
53,252099,2355926,41,0
54,252102,2355943,0,0
55,252105,2355955,-29,0
56,252121,2356009,-159,0
57,252129,2356033,-216,0
58,252136,2356056,-272,0
59,252146,2356085,-343,0
60,252152,2356103,-387,0
61,252164,2356138,-473,0
62,252176,2356171,-559,0
63,252191,2356212,-671,0
64,252208,2356255,-785,0
65,252211,2356263,-805,0
66,252227,2356302,-900,0
67,252245,2356347,-1000,0
68,252247,2356352,-1011,0
69,252262,2356390,-1095,0
70,252273,2356416,-1151,0
71,252289,2356456,-1239,0
72,252292,2356464,-1256,0
73,252311,2356508,-1350,0
74,252333,2356560,-1463,0
75,252356,2356613,-1583,0
76,252369,2356646,-1662,0
77,252376,2356665,-1706,0
78,252391,2356704,-1795,0
79,252406,2356745,-1887,0
80,252423,2356792,-1993,0
81,252424,2356795,-2000,0
82,252439,2356843,-2107,0
83,252446,2356865,-2158,0
84,252458,2356899,-2235,0
85,252476,2356948,-2348,0
86,252504,2357027,-2542,0
87,252514,2357055,-2616,0
88,252519,2357072,-2662,0
89,252523,2357086,-2699,0
