Name,Northing,Easting,Elevation,Temp
1,253434,2353565,4121,0
2,253434,2353565,4000,0
3,253434,2353565,3648,0
4,253434,2353565,3648,0
5,253434,2353565,3621,0
6,253435,2353564,3596,0
7,253435,2353563,3565,0
8,253438,2353560,3471,0
9,253442,2353556,3377,0
10,253447,2353551,3285,0
11,253452,2353545,3192,0
12,253456,2353541,3122,0
13,253458,2353539,3098,0
14,253463,2353533,3005,0
15,253463,2353533,3000,0
16,253468,2353528,2912,0
17,253473,2353523,2818,0
18,253476,2353520,2754,0
19,253477,2353518,2722,0
20,253478,2353517,2707,0
21,253482,2353512,2624,0
22,253485,2353509,2563,0
23,253492,2353500,2408,0
24,253499,2353489,2255,0
25,253504,2353477,2125,0
26,253505,2353475,2101,0
27,253511,2353458,1947,0
28,253518,2353441,1792,0
29,253523,2353429,1667,0
30,253524,2353425,1629,0
31,253529,2353410,1512,0
32,253535,2353393,1389,0
33,253542,2353370,1237,0
34,253546,2353354,1134,0
35,253549,2353346,1082,0
36,253552,2353333,1000,0
37,253552,2353332,991,0
38,253556,2353307,835,0
39,253559,2353283,680,0
40,253559,2353277,640,0
41,253561,2353260,527,0
42,253563,2353239,375,0
43,253564,2353220,219,0
44,253564,2353211,145,0
45,253565,2353202,65,0
46,253565,2353195,0,0
47,253567,2353185,-92,0
48,253571,2353166,-248,0
49,253573,2353158,-302,0
50,253575,2353151,-352,0
51,253577,2353144,-403,0
52,253578,2353139,-436,0
53,253583,2353120,-555,0
54,253590,2353094,-710,0
55,253594,2353070,-845,0
56,253594,2353068,-861,0
57,253597,2353046,-1000,481
58,253598,2353043,-1016,0
59,253601,2353021,-1172,0
60,253605,2353000,-1325,0
61,253606,2352999,-1339,0
62,253610,2352983,-1478,0
63,253614,2352966,-1634,0
64,253619,2352947,-1803,0
65,253619,2352946,-1818,0
66,253620,2352944,-1836,0
67,253625,2352926,-1972,0
68,253626,2352922,-2000,417
69,253630,2352911,-2094,0
70,253635,2352900,-2187,0
71,253639,2352888,-2314,0
72,253640,2352887,-2332,0
73,253644,2352878,-2439,0
74,253649,2352873,-2518,0
